datum,luftfeuchtigkeit,durchschnittstemperatur,sichtweite,wetter,hoechsttemperatur,windgeschwindigkeit,tiefsttemperatur,sonnenaufgang,sonnenuntergang,niederschlag
2017-06-04,89.0,16.4,8.5,Light rain shower,19.3,20.9,10.0,04:23 AM,08:21 PM,25.8
2017-06-05,91.0,14.7,7.3,Moderate rain,16.2,8.3,7.9,04:22 AM,08:22 PM,6.7
2017-06-06,84.0,14.9,7.9,Light rain shower,18.0,25.2,8.6,04:22 AM,08:22 PM,2.7
2017-06-07,77.0,12.9,9.6,Patchy rain possible,14.8,29.9,7.7,04:21 AM,08:23 PM,2.0
2017-06-08,73.0,18.0,10.0,Partly cloudy,21.6,11.9,7.1,04:21 AM,08:24 PM,0.0
2017-06-09,76.0,19.0,9.5,Patchy rain possible,21.4,17.6,11.3,04:20 AM,08:25 PM,3.4
2017-06-10,77.0,20.0,8.4,Sunny,22.4,7.2,6.3,04:20 AM,08:25 PM,2.9
2017-06-11,78.0,23.2,10.0,Partly cloudy,26.7,11.2,12.0,04:20 AM,08:26 PM,0.0
2017-06-12,83.0,20.9,9.8,Light rain shower,22.1,23.4,16.1,04:20 AM,08:27 PM,5.7
2017-06-13,83.0,19.7,7.8,Partly cloudy,22.2,12.2,9.1,04:19 AM,08:27 PM,0.0
2017-06-14,81.0,21.3,9.0,Sunny,25.1,10.1,9.7,04:19 AM,08:28 PM,0.0
2017-06-15,76.0,24.3,9.8,Thundery outbreaks possible,28.1,14.8,13.8,04:19 AM,08:28 PM,1.4
2017-06-16,80.0,18.7,9.6,Patchy rain possible,20.4,23.8,14.5,04:19 AM,08:28 PM,1.4
2017-06-17,82.0,17.1,9.0,Cloudy,18.8,14.0,11.3,04:19 AM,08:29 PM,0.3
2017-06-18,83.0,19.6,8.0,Partly cloudy,21.6,16.6,10.8,04:19 AM,08:29 PM,0.1
2017-06-19,79.0,24.6,10.0,Sunny,28.6,11.9,13.1,04:19 AM,08:30 PM,0.0
2017-06-20,74.0,27.2,9.8,Patchy light rain with thunder,29.4,5.4,15.4,04:20 AM,08:30 PM,4.9
2017-06-21,76.0,27.1,9.6,Patchy light rain with thunder,28.8,10.1,15.9,04:20 AM,08:30 PM,9.0
2017-06-22,73.0,27.7,9.5,Moderate or heavy rain shower,30.8,14.8,17.4,04:20 AM,08:30 PM,6.2
2017-06-23,81.0,23.3,9.0,Moderate or heavy rain shower,25.4,25.2,19.0,04:20 AM,08:30 PM,13.6
2017-06-24,84.0,20.6,7.8,Light rain shower,23.2,18.0,15.5,04:21 AM,08:30 PM,0.3
2017-06-25,81.0,20.6,8.4,Patchy rain possible,22.5,19.8,13.8,04:21 AM,08:30 PM,3.6
2017-06-26,80.0,23.6,9.5,Thundery outbreaks possible,26.6,11.2,14.5,04:21 AM,08:30 PM,5.2
2017-06-27,81.0,23.6,8.9,Light rain,25.7,9.0,17.1,04:22 AM,08:30 PM,13.6
2017-06-28,84.0,19.8,8.4,Moderate rain,23.2,14.0,15.3,04:22 AM,08:30 PM,19.2
2017-06-29,86.0,16.9,7.8,Heavy rain,19.2,21.2,13.3,04:23 AM,08:30 PM,46.2
2017-06-30,78.0,17.4,9.4,Patchy rain possible,19.8,20.5,11.6,04:23 AM,08:30 PM,5.2
2017-07-01,85.0,16.1,9.0,Light rain shower,18.0,25.6,11.2,04:24 AM,08:30 PM,3.4
2017-07-02,90.0,16.2,7.8,Light rain shower,19.1,19.4,12.5,04:25 AM,08:29 PM,8.1
2017-07-03,84.0,18.6,7.6,Patchy rain possible,20.9,12.6,10.0,04:25 AM,08:29 PM,1.8
2017-07-04,79.0,21.6,9.8,Patchy rain possible,24.2,8.6,11.9,04:26 AM,08:29 PM,0.6
2017-07-05,77.0,24.6,10.0,Patchy light rain with thunder,26.7,10.1,14.6,04:27 AM,08:28 PM,2.4
2017-07-06,71.0,28.2,9.9,Sunny,31.0,5.8,16.1,04:28 AM,08:28 PM,0.2
2017-07-07,77.0,24.3,9.0,Moderate or heavy rain shower,27.3,22.3,17.6,04:28 AM,08:27 PM,10.8
2017-07-08,78.0,25.6,8.8,Moderate or heavy rain shower,27.1,10.8,16.6,04:29 AM,08:27 PM,10.8
2017-07-09,80.0,24.1,8.9,Moderate or heavy rain shower,28.7,12.2,16.6,04:30 AM,08:26 PM,12.4
2017-07-10,83.0,21.5,9.3,Light rain shower,23.7,22.0,15.8,04:31 AM,08:25 PM,11.6
2017-07-11,81.0,19.8,8.9,Light rain shower,21.7,18.0,14.5,04:32 AM,08:25 PM,9.3
2017-07-12,85.0,19.0,9.8,Light rain shower,20.3,33.8,13.3,04:33 AM,08:24 PM,3.3
2017-07-13,80.0,17.6,9.0,Partly cloudy,20.7,8.6,10.8,04:34 AM,08:23 PM,0.8
2017-07-14,78.0,18.5,9.1,Light rain shower,20.3,16.2,9.5,04:35 AM,08:22 PM,6.3
2017-07-15,80.0,16.6,8.6,Partly cloudy,18.9,11.9,9.5,04:36 AM,08:21 PM,0.6
2017-07-16,74.0,20.3,10.0,Partly cloudy,23.1,6.5,9.1,04:37 AM,08:21 PM,0.0
2017-07-17,76.0,23.4,10.0,Partly cloudy,25.9,7.9,11.9,04:38 AM,08:20 PM,0.0
2017-07-18,76.0,24.3,9.6,Patchy light rain with thunder,27.0,10.1,14.3,04:39 AM,08:19 PM,3.8
2017-07-19,67.0,27.5,9.9,Patchy light rain with thunder,32.3,8.6,16.8,04:41 AM,08:18 PM,3.0
2017-07-20,76.0,21.4,9.5,Light rain shower,24.1,17.3,16.8,04:42 AM,08:17 PM,2.6
2017-07-21,76.0,23.6,8.6,Patchy light rain with thunder,26.4,8.3,15.0,04:43 AM,08:15 PM,6.5
2017-07-22,72.0,24.0,9.1,Patchy rain possible,26.5,9.0,16.2,04:44 AM,08:14 PM,6.0
2017-07-23,72.0,19.7,9.5,Light rain shower,21.5,16.9,14.3,04:45 AM,08:13 PM,4.6
2017-07-24,77.0,16.7,9.9,Light rain shower,18.6,22.3,11.4,04:47 AM,08:12 PM,2.1
2017-07-25,91.0,13.4,9.1,Light rain shower,14.2,21.2,10.7,04:48 AM,08:11 PM,10.4
2017-07-26,91.0,15.1,6.9,Moderate or heavy rain shower,16.9,26.3,11.7,04:49 AM,08:10 PM,41.2
2017-07-27,88.0,17.6,9.1,Light rain shower,20.9,15.8,11.5,04:50 AM,08:08 PM,11.7
2017-07-28,76.0,19.4,8.8,Partly cloudy,22.1,14.0,13.3,04:52 AM,08:07 PM,6.1
2017-07-29,72.0,23.5,10.0,Sunny,27.5,10.8,13.9,04:53 AM,08:06 PM,0.0
2017-07-30,71.0,25.5,9.9,Thundery outbreaks possible,28.6,14.0,17.5,04:54 AM,08:04 PM,1.0
2017-07-31,73.0,26.2,9.8,Patchy rain possible,29.8,10.4,16.7,04:56 AM,08:03 PM,4.0
2017-08-01,70.0,26.5,9.9,Thundery outbreaks possible,31.0,13.0,18.9,04:57 AM,08:01 PM,1.8
2017-08-02,75.0,25.7,9.1,Moderate or heavy rain shower,28.9,8.3,18.0,04:58 AM,08:00 PM,10.2
2017-08-03,79.0,25.2,9.3,Patchy rain possible,29.0,15.1,20.1,05:00 AM,07:58 PM,8.7
2017-08-04,72.0,23.4,9.9,Cloudy,26.1,19.4,18.2,05:01 AM,07:57 PM,0.4
2017-08-05,73.0,22.9,10.0,Light rain shower,26.3,20.9,16.1,05:02 AM,07:55 PM,2.5
2017-08-06,71.0,19.8,9.9,Partly cloudy,22.1,6.1,14.2,05:04 AM,07:54 PM,0.4
2017-08-07,72.0,21.5,10.0,Sunny,24.3,14.8,12.8,05:05 AM,07:52 PM,0.0
2017-08-08,78.0,21.0,9.8,Patchy rain possible,26.3,10.8,14.3,05:07 AM,07:51 PM,1.7
2017-08-09,77.0,19.0,9.8,Patchy rain possible,22.3,9.7,14.7,05:08 AM,07:49 PM,3.5
2017-08-10,95.0,13.0,7.3,Heavy rain,14.2,18.0,10.8,05:09 AM,07:47 PM,31.8
2017-08-11,93.0,13.5,5.8,Light rain shower,14.5,13.0,10.5,05:11 AM,07:46 PM,5.9
2017-08-12,82.0,16.5,9.0,Light rain shower,19.3,18.0,11.5,05:12 AM,07:44 PM,4.7
2017-08-13,82.0,18.9,8.8,Light drizzle,22.5,7.9,12.8,05:14 AM,07:42 PM,1.2
2017-08-14,78.0,22.0,7.6,Patchy rain possible,26.0,8.3,13.2,05:15 AM,07:40 PM,3.1
2017-08-15,69.0,25.2,9.9,Thundery outbreaks possible,29.0,11.2,16.8,05:16 AM,07:39 PM,1.7
2017-08-16,79.0,22.5,9.3,Light rain shower,26.0,6.5,15.8,05:18 AM,07:37 PM,12.9
2017-08-17,75.0,23.6,9.8,Patchy rain possible,26.3,10.1,16.5,05:19 AM,07:35 PM,1.5
2017-08-18,77.0,23.4,9.6,Light rain shower,28.3,14.8,14.7,05:21 AM,07:33 PM,3.8
2017-08-19,76.0,17.9,8.9,Partly cloudy,20.2,11.9,12.8,05:22 AM,07:31 PM,0.5
2017-08-20,71.0,16.9,9.9,Patchy rain possible,19.5,12.6,10.7,05:24 AM,07:29 PM,0.4
2017-08-21,66.0,18.4,10.0,Cloudy,22.2,5.4,9.5,05:25 AM,07:27 PM,0.0
2017-08-22,67.0,20.3,10.0,Sunny,24.1,7.2,11.9,05:26 AM,07:25 PM,0.0
2017-08-23,66.0,23.3,10.0,Partly cloudy,28.9,7.2,12.8,05:28 AM,07:24 PM,0.0
2017-08-24,71.0,23.0,10.0,Partly cloudy,26.7,13.3,17.4,05:29 AM,07:22 PM,1.3
2017-08-25,68.0,25.5,9.9,Sunny,30.2,6.1,16.1,05:31 AM,07:20 PM,0.9
2017-08-26,65.0,25.8,9.9,Sunny,29.3,11.2,18.2,05:32 AM,07:18 PM,1.3
2017-08-27,74.0,23.9,9.5,Patchy rain possible,27.7,5.4,17.9,05:33 AM,07:16 PM,7.0
2017-08-28,74.0,24.0,9.8,Patchy rain possible,27.4,8.3,16.6,05:35 AM,07:14 PM,5.5
2017-08-29,72.0,24.8,10.0,Sunny,28.7,8.6,17.2,05:36 AM,07:12 PM,0.0
2017-08-30,67.0,26.2,9.6,Partly cloudy,30.4,14.4,18.4,05:38 AM,07:09 PM,5.1
2017-08-31,89.0,17.3,7.6,Moderate or heavy rain shower,19.3,16.2,13.0,05:39 AM,07:07 PM,25.6
2017-09-01,89.0,14.1,7.6,Patchy light rain,15.6,8.6,10.8,05:40 AM,07:05 PM,12.9
2017-09-02,77.0,14.0,10.0,Cloudy,16.6,8.3,9.2,05:42 AM,07:03 PM,0.3
2017-09-03,74.0,14.9,9.6,Patchy rain possible,18.6,5.4,7.6,05:43 AM,07:01 PM,1.1
2017-09-04,69.0,17.0,9.4,Partly cloudy,21.3,8.3,9.0,05:45 AM,06:59 PM,0.2
2017-09-05,79.0,19.1,7.6,Light rain shower,23.0,6.8,12.6,05:46 AM,06:57 PM,2.6
2017-09-06,80.0,17.2,10.0,Light rain shower,18.9,24.5,12.6,05:47 AM,06:55 PM,1.8
2017-09-07,75.0,15.0,9.8,Patchy rain possible,18.2,12.2,10.4,05:49 AM,06:53 PM,0.8
2017-09-08,73.0,16.2,10.0,Partly cloudy,19.6,19.4,9.9,05:50 AM,06:51 PM,0.0
2017-09-09,88.0,13.3,9.0,Moderate rain,14.3,12.6,10.8,05:52 AM,06:49 PM,10.9
2017-09-10,81.0,14.8,8.3,Patchy light drizzle,18.5,8.6,9.9,05:53 AM,06:46 PM,3.8
2017-09-11,79.0,13.2,8.9,Light drizzle,15.6,22.0,9.8,05:54 AM,06:44 PM,1.0
2017-09-12,79.0,13.1,9.9,Light rain shower,15.3,20.2,9.6,05:56 AM,06:42 PM,1.8
2017-09-13,77.0,15.5,8.8,Patchy light rain,17.7,32.0,9.5,05:57 AM,06:40 PM,2.3
2017-09-14,79.0,10.9,8.8,Light rain shower,13.1,31.7,8.6,05:59 AM,06:38 PM,21.8
2017-09-15,74.0,12.8,9.8,Patchy rain possible,16.3,14.8,6.8,06:00 AM,06:36 PM,1.0
2017-09-16,79.0,12.6,10.0,Light rain shower,16.0,4.0,7.4,06:01 AM,06:34 PM,4.0
2017-09-17,75.0,12.2,9.4,Light rain shower,16.2,6.1,5.6,06:03 AM,06:31 PM,0.7
2017-09-18,82.0,11.4,8.4,Light rain shower,14.6,10.1,6.6,06:04 AM,06:29 PM,4.3
2017-09-19,82.0,11.1,9.5,Light rain shower,14.4,10.8,5.8,06:06 AM,06:27 PM,1.9
2017-09-20,80.0,12.1,7.0,Light rain shower,15.6,9.4,6.9,06:07 AM,06:25 PM,0.3
2017-09-21,74.0,14.1,10.0,Sunny,18.3,7.9,6.9,06:08 AM,06:23 PM,0.0
2017-09-22,70.0,15.7,10.0,Partly cloudy,20.0,6.8,8.8,06:10 AM,06:21 PM,0.0
2017-09-23,74.0,15.3,10.0,Sunny,19.2,7.6,8.9,06:11 AM,06:19 PM,0.0
2017-09-24,80.0,15.0,9.6,Patchy rain possible,18.8,7.6,9.5,06:13 AM,06:17 PM,1.3
2017-09-25,79.0,14.9,9.9,Patchy rain possible,18.6,7.2,8.9,06:14 AM,06:15 PM,0.5
2017-09-26,79.0,15.7,9.6,Patchy rain possible,20.4,4.3,9.1,06:15 AM,06:12 PM,2.7
2017-09-27,78.0,16.7,10.0,Partly cloudy,21.2,5.8,9.9,06:17 AM,06:10 PM,0.1
2017-09-28,76.0,18.2,10.0,Partly cloudy,22.9,6.8,11.6,06:18 AM,06:08 PM,0.2
2017-09-29,77.0,17.5,10.0,Cloudy,21.7,7.2,12.9,06:20 AM,06:06 PM,0.1
2017-09-30,79.0,17.4,9.5,Light rain shower,22.6,14.4,11.0,06:21 AM,06:04 PM,5.4
2017-10-01,80.0,14.2,8.0,Mist,19.5,8.6,8.4,06:23 AM,06:02 PM,0.0
2017-10-02,82.0,15.1,9.0,Overcast,18.7,16.9,9.0,06:24 AM,06:00 PM,0.6
2017-10-03,86.0,11.9,8.8,Heavy rain,14.1,17.6,9.0,06:26 AM,05:58 PM,13.5
2017-10-04,74.0,12.1,10.0,Partly cloudy,15.8,13.3,7.6,06:27 AM,05:56 PM,0.0
2017-10-05,68.0,13.3,9.1,Light rain,18.1,28.8,8.2,06:28 AM,05:54 PM,5.0
2017-10-06,94.0,6.7,5.4,Mist,6.8,12.6,6.4,06:30 AM,05:52 PM,0.1
2017-10-07,79.0,10.4,6.9,Mist,13.4,16.2,5.1,06:31 AM,05:50 PM,1.4
2017-10-08,89.0,10.3,8.1,Light rain,12.8,18.7,7.3,06:33 AM,05:48 PM,8.1
2017-10-09,86.0,11.2,7.9,Light rain shower,13.7,7.2,7.2,06:34 AM,05:46 PM,1.6
2017-10-10,87.0,11.0,7.4,Light drizzle,12.8,13.3,6.6,06:36 AM,05:44 PM,0.6
2017-10-11,84.0,15.2,8.0,Mist,18.9,11.2,9.0,06:37 AM,05:42 PM,0.1
2017-10-12,83.0,14.4,8.9,Patchy rain possible,16.5,22.3,11.1,06:39 AM,05:40 PM,0.3
2017-10-13,80.0,16.3,9.0,Sunny,19.7,7.2,9.6,06:40 AM,05:38 PM,0.0
2017-10-14,78.0,18.4,10.0,Sunny,23.5,5.8,11.0,06:42 AM,05:36 PM,0.0
2017-10-15,73.0,19.5,10.0,Sunny,24.8,8.3,12.0,06:43 AM,05:34 PM,0.0
2017-10-16,67.0,20.6,10.0,Sunny,26.2,8.6,13.1,06:45 AM,05:32 PM,0.0
2017-10-17,62.0,17.4,10.0,Sunny,22.3,9.0,11.4,06:47 AM,05:30 PM,0.0
2017-10-18,60.0,17.1,10.0,Partly cloudy,21.4,7.6,10.3,06:48 AM,05:28 PM,0.0
2017-10-19,64.0,16.4,10.0,Partly cloudy,21.4,7.6,10.8,06:50 AM,05:26 PM,0.0
2017-10-20,72.0,15.1,10.0,Partly cloudy,19.0,20.5,10.7,06:51 AM,05:24 PM,0.0
2017-10-21,85.0,15.6,9.4,Moderate or heavy rain shower,19.7,16.2,9.7,06:53 AM,05:22 PM,11.7
2017-10-22,82.0,8.8,9.5,Light rain shower,11.1,24.8,6.6,06:54 AM,05:21 PM,8.9
2017-10-23,86.0,8.4,8.9,Light rain shower,9.8,18.4,6.2,06:56 AM,05:19 PM,1.5
2017-10-24,86.0,12.2,9.0,Light drizzle,15.4,8.3,7.4,06:57 AM,05:17 PM,0.8
2017-10-25,83.0,14.9,10.0,Partly cloudy,18.3,9.7,9.4,06:59 AM,05:15 PM,0.0
2017-10-26,83.0,15.0,8.0,Cloudy,19.3,6.5,10.7,07:01 AM,05:13 PM,0.0
2017-10-27,84.0,10.5,9.1,Moderate rain,12.0,18.7,7.3,07:02 AM,05:12 PM,6.9
2017-10-28,81.0,8.0,6.0,Mist,9.9,25.9,5.0,07:04 AM,05:10 PM,0.5
2017-10-29,81.0,9.0,8.9,Moderate rain,10.5,38.2,4.6,07:05 AM,05:08 PM,7.2
2017-10-30,82.0,5.6,9.0,Mist,8.4,11.2,1.4,07:07 AM,05:06 PM,0.1
2017-10-31,78.0,6.7,10.0,Sunny,10.4,4.3,2.3,07:09 AM,05:05 PM,0.0
2017-11-01,71.0,9.5,10.0,Partly cloudy,14.0,6.8,3.4,07:10 AM,05:03 PM,0.0
2017-11-02,77.0,10.9,9.9,Light rain shower,14.3,18.7,7.2,07:12 AM,05:01 PM,0.7
2017-11-03,89.0,10.6,6.0,Mist,12.8,7.9,7.1,07:13 AM,05:00 PM,0.1
2017-11-04,82.0,12.1,10.0,Partly cloudy,16.3,11.5,6.8,07:15 AM,04:58 PM,0.0
2017-11-05,88.0,7.8,7.0,Moderate rain,10.4,19.8,4.6,07:17 AM,04:57 PM,15.1
2017-11-06,89.0,4.4,8.8,Light rain,6.6,11.5,2.3,07:18 AM,04:55 PM,3.1
2017-11-07,91.0,5.7,7.0,Light drizzle,7.4,12.6,2.1,07:20 AM,04:54 PM,1.6
2017-11-08,92.0,6.4,5.8,Light rain,7.6,6.8,4.2,07:21 AM,04:52 PM,4.2
2017-11-09,91.0,6.4,3.0,Light drizzle,8.6,5.8,4.2,07:23 AM,04:51 PM,1.9
2017-11-10,89.0,5.2,5.9,Light rain,6.6,20.9,2.6,07:25 AM,04:49 PM,2.4
2017-11-11,88.0,6.3,8.1,Moderate rain,7.3,27.7,3.5,07:26 AM,04:48 PM,8.0
2017-11-12,92.0,4.9,6.8,Moderate or heavy sleet,7.7,20.5,1.9,07:28 AM,04:47 PM,34.2
2017-11-13,92.0,2.6,5.8,Light sleet showers,4.2,13.7,1.0,07:29 AM,04:45 PM,3.8
2017-11-14,87.0,3.5,7.9,Mist,7.5,4.7,0.0,07:31 AM,04:44 PM,0.2
2017-11-15,71.0,3.0,10.0,Sunny,7.0,6.8,0.0,07:32 AM,04:43 PM,0.0
2017-11-16,72.0,3.3,10.0,Sunny,6.7,4.7,0.9,07:34 AM,04:42 PM,0.0
2017-11-17,79.0,2.8,10.0,Overcast,5.2,4.3,-0.3,07:36 AM,04:41 PM,0.1
2017-11-18,87.0,3.4,9.0,Mist,5.9,16.9,0.8,07:37 AM,04:40 PM,0.0
2017-11-19,84.0,3.3,9.4,Light sleet,5.1,19.4,1.3,07:39 AM,04:38 PM,3.2
2017-11-20,81.0,2.5,9.0,Overcast,4.3,16.2,-1.4,07:40 AM,04:37 PM,0.4
2017-11-21,85.0,7.0,6.5,Patchy light drizzle,8.9,18.0,5.3,07:42 AM,04:36 PM,2.6
2017-11-22,75.0,9.2,10.0,Cloudy,13.5,10.8,4.6,07:43 AM,04:36 PM,0.0
2017-11-23,68.0,9.6,10.0,Partly cloudy,13.4,16.9,5.7,07:44 AM,04:35 PM,0.0
2017-11-24,79.0,10.9,9.9,Cloudy,14.0,16.2,8.1,07:46 AM,04:34 PM,1.7
2017-11-25,89.0,5.7,7.3,Light rain shower,7.8,18.7,2.3,07:47 AM,04:33 PM,31.1
2017-11-26,86.0,1.5,9.3,Moderate or heavy snow showers,3.4,16.6,0.1,07:49 AM,04:32 PM,0.4
2017-11-27,82.0,3.2,8.9,Light drizzle,5.0,23.4,-0.2,07:50 AM,04:31 PM,1.9
2017-11-28,85.0,4.0,8.6,Light sleet,4.7,23.0,2.3,07:51 AM,04:31 PM,4.5
2017-11-29,89.0,1.8,9.0,Moderate snow,4.1,7.6,-1.3,07:53 AM,04:30 PM,0.4
2017-11-30,89.0,0.9,3.4,Heavy snow,1.9,15.8,-2.0,07:54 AM,04:30 PM,5.1
2017-12-01,90.0,-0.5,6.1,Heavy snow,1.6,5.8,-2.2,07:55 AM,04:29 PM,6.4
2017-12-02,86.0,-0.7,10.0,Partly cloudy,1.7,9.7,-3.4,07:56 AM,04:29 PM,0.1
2017-12-03,88.0,-2.5,7.0,Heavy snow,-0.5,12.6,-5.4,07:58 AM,04:28 PM,2.5
2017-12-04,92.0,0.7,5.9,Heavy snow,1.8,14.8,-1.4,07:59 AM,04:28 PM,3.6
2017-12-05,93.0,1.7,7.0,Mist,3.8,10.1,-0.3,08:00 AM,04:27 PM,0.1
2017-12-06,89.0,3.0,10.0,Sunny,6.6,8.3,-0.3,08:01 AM,04:27 PM,0.0
2017-12-07,73.0,3.9,10.0,Sunny,7.2,19.4,0.7,08:02 AM,04:27 PM,0.0
2017-12-08,84.0,2.5,8.0,Patchy heavy snow,4.4,24.1,-0.7,08:03 AM,04:27 PM,7.4
2017-12-09,78.0,-1.5,9.6,Moderate or heavy snow showers,0.1,22.0,-2.6,08:04 AM,04:27 PM,0.1
2017-12-10,80.0,0.8,7.6,Heavy snow,5.1,26.6,-3.0,08:05 AM,04:27 PM,18.4
2017-12-11,90.0,3.9,8.0,Moderate rain,4.8,18.7,2.9,08:06 AM,04:27 PM,17.4
2017-12-12,85.0,0.7,9.4,Light snow,2.4,24.5,-1.5,08:07 AM,04:27 PM,0.3
2017-12-13,80.0,1.6,9.3,Light sleet,3.8,23.4,-1.8,08:08 AM,04:27 PM,1.1
2017-12-14,81.0,3.9,9.3,Moderate rain at times,5.3,26.3,3.1,08:09 AM,04:27 PM,6.0
2017-12-15,85.0,2.4,8.4,Moderate or heavy snow showers,4.5,20.9,0.2,08:10 AM,04:27 PM,6.0
2017-12-16,91.0,1.1,6.1,Heavy snow,2.3,13.7,0.0,08:10 AM,04:27 PM,1.5
2017-12-17,89.0,-0.3,5.9,Heavy snow,1.2,16.2,-1.5,08:11 AM,04:27 PM,2.2
2017-12-18,88.0,0.2,7.0,Heavy snow,2.2,11.2,-2.0,08:12 AM,04:28 PM,3.5
2017-12-19,90.0,0.8,8.8,Moderate snow,2.5,5.8,-0.4,08:12 AM,04:28 PM,0.2
2017-12-20,91.0,2.0,8.8,Moderate snow,4.0,6.1,0.5,08:13 AM,04:29 PM,0.6
2017-12-21,92.0,3.4,7.5,Moderate rain,4.2,10.1,1.7,08:14 AM,04:29 PM,4.3
2017-12-22,96.0,4.8,3.5,Moderate rain,6.1,8.6,3.5,08:14 AM,04:29 PM,6.4
2017-12-23,93.0,5.8,7.0,Mist,7.5,10.4,3.7,08:14 AM,04:30 PM,0.5
2017-12-24,88.0,5.2,10.0,Sunny,7.3,8.6,2.4,08:15 AM,04:31 PM,0.0
2017-12-25,78.0,4.0,10.0,Overcast,6.9,10.4,1.9,08:15 AM,04:31 PM,0.0
2017-12-26,79.0,5.0,10.0,Partly cloudy,7.6,23.0,1.8,08:15 AM,04:32 PM,0.0
2017-12-27,84.0,3.4,7.8,Moderate rain,5.2,16.9,1.5,08:16 AM,04:33 PM,8.3
2017-12-28,89.0,0.5,3.4,Heavy snow,1.4,22.0,-2.5,08:16 AM,04:34 PM,11.0
2017-12-29,74.0,1.0,8.8,Heavy snow,2.9,25.2,-2.9,08:16 AM,04:34 PM,3.3
2017-12-30,87.0,6.5,9.3,Light rain shower,9.9,26.6,1.8,08:16 AM,04:35 PM,9.3
2017-12-31,82.0,9.2,9.6,Cloudy,11.0,30.6,7.2,08:16 AM,04:36 PM,3.9
2018-01-01,75.0,5.8,8.0,Overcast,6.8,28.1,5.2,08:16 AM,04:37 PM,1.1
2018-01-02,80.0,4.0,5.4,Moderate or heavy rain with thunder,5.2,31.3,3.4,08:16 AM,04:38 PM,3.8
2018-01-03,78.0,7.8,7.6,Moderate or heavy rain with thunder,11.0,40.0,5.1,08:16 AM,04:39 PM,18.8
2018-01-04,88.0,8.0,8.1,Heavy rain,10.5,33.1,5.4,08:16 AM,04:40 PM,30.4
2018-01-05,86.0,8.8,9.3,Moderate rain,11.2,19.8,6.4,08:16 AM,04:42 PM,9.8
2018-01-06,92.0,7.2,9.1,Light rain,8.6,6.8,5.3,08:15 AM,04:43 PM,8.0
2018-01-07,90.0,4.8,10.0,Overcast,6.8,18.0,3.7,08:15 AM,04:44 PM,0.2
2018-01-08,90.0,4.8,10.0,Overcast,6.2,14.8,3.4,08:15 AM,04:45 PM,0.0
2018-01-09,85.0,6.0,10.0,Overcast,9.2,11.9,3.1,08:14 AM,04:46 PM,0.1
2018-01-10,81.0,5.6,10.0,Cloudy,9.0,6.8,3.7,08:14 AM,04:48 PM,0.3
2018-01-11,87.0,4.3,8.0,Mist,7.2,6.1,1.6,08:13 AM,04:49 PM,0.1
2018-01-12,88.0,3.0,8.0,Cloudy,4.9,5.8,1.4,08:13 AM,04:50 PM,0.0
2018-01-13,86.0,2.7,10.0,Light snow,4.3,12.6,0.9,08:12 AM,04:52 PM,0.0
2018-01-14,81.0,1.5,10.0,Patchy light snow,3.6,10.1,-0.6,08:12 AM,04:53 PM,0.0
2018-01-15,72.0,3.4,9.6,Overcast,6.6,25.9,-0.3,08:11 AM,04:55 PM,3.1
2018-01-16,83.0,6.1,8.4,Moderate rain,6.9,30.6,3.8,08:10 AM,04:56 PM,17.6
2018-01-17,80.0,1.4,3.1,Blizzard,2.3,32.0,1.1,08:10 AM,04:57 PM,4.8
2018-01-18,83.0,5.9,8.8,Moderate rain,7.4,40.0,1.6,08:09 AM,04:59 PM,15.8
2018-01-19,84.0,2.7,7.8,Moderate or heavy snow showers,3.9,24.5,1.5,08:08 AM,05:00 PM,6.6
2018-01-20,89.0,2.4,4.6,Heavy snow,3.5,15.8,0.5,08:07 AM,05:02 PM,19.1
2018-01-21,90.0,0.5,5.1,Moderate or heavy snow showers,2.0,18.0,-1.7,08:06 AM,05:03 PM,8.7
2018-01-22,98.0,4.9,6.4,Moderate rain,6.0,12.6,0.9,08:05 AM,05:05 PM,25.2
2018-01-23,90.0,4.5,10.0,Overcast,7.1,13.3,2.6,08:04 AM,05:07 PM,0.9
2018-01-24,86.0,7.2,10.0,Partly cloudy,10.6,11.2,3.1,08:03 AM,05:08 PM,0.0
2018-01-25,79.0,7.8,10.0,Overcast,10.6,13.7,5.6,08:02 AM,05:10 PM,0.0
2018-01-26,89.0,5.8,3.9,Light rain,7.2,9.0,4.2,08:01 AM,05:11 PM,4.0
2018-01-27,91.0,5.8,6.8,Light drizzle,8.1,7.2,3.4,08:00 AM,05:13 PM,1.0
2018-01-28,84.0,6.0,10.0,Cloudy,7.9,13.7,2.7,07:59 AM,05:15 PM,0.2
2018-01-29,87.0,6.6,10.0,Cloudy,9.4,19.4,3.4,07:57 AM,05:16 PM,0.1
2018-01-30,88.0,6.5,10.0,Light rain shower,8.1,17.3,5.0,07:56 AM,05:18 PM,0.9
2018-01-31,82.0,6.4,9.6,Overcast,8.4,20.9,3.5,07:55 AM,05:20 PM,2.9
2018-02-01,83.0,3.3,5.6,Moderate or heavy snow showers,4.0,18.0,1.6,07:54 AM,05:21 PM,17.4
2018-02-02,81.0,2.2,8.9,Patchy moderate snow,4.0,18.4,0.1,07:52 AM,05:23 PM,0.3
2018-02-03,81.0,1.8,7.9,Moderate or heavy snow showers,3.6,10.4,-0.1,07:51 AM,05:24 PM,1.2
